"Plot Title: 20036649 Audubon 01"
"#","Date Time, GMT-07:00","High Range, mS/cm (LGR S/N: 20036649, SEN S/N: 20036649, LBL: Audubon 01 uS)","Temp, °C (LGR S/N: 20036649, SEN S/N: 20036649, LBL: Audubon 01 oC)"
1,03/14/18 02:00:00 PM,18.8031,19.89
2,03/14/18 02:15:00 PM,18.8561,19.96
3,03/14/18 02:30:00 PM,18.7920,20.10
4,03/14/18 02:45:00 PM,18.5716,20.16
5,03/14/18 03:00:00 PM,18.3213,20.11
6,03/14/18 03:15:00 PM,17.8714,19.90
7,03/14/18 03:30:00 PM,18.4228,19.95
8,03/14/18 03:45:00 PM,18.5330,20.00
9,03/14/18 04:00:00 PM,18.5744,20.08
10,03/14/18 04:15:00 PM,18.6754,20.11
11,03/14/18 04:30:00 PM,18.7850,20.13
12,03/14/18 04:45:00 PM,18.3515,20.28
13,03/14/18 05:00:00 PM,18.4779,20.07
14,03/14/18 05:15:00 PM,18.2338,20.36
15,03/14/18 05:30:00 PM,18.2926,20.46
16,03/14/18 05:45:00 PM,18.4958,20.38
17,03/14/18 06:00:00 PM,18.6670,20.40
18,03/14/18 06:15:00 PM,18.6698,20.42
19,03/14/18 06:30:00 PM,18.5771,20.47
20,03/14/18 06:45:00 PM,18.5233,20.48
21,03/14/18 07:00:00 PM,18.6241,20.48
22,03/14/18 07:15:00 PM,18.8407,20.45
23,03/14/18 07:30:00 PM,18.9847,20.43
24,03/14/18 07:45:00 PM,19.1999,20.39
25,03/14/18 08:00:00 PM,19.4225,20.36
26,03/14/18 08:15:00 PM,19.3145,20.38
27,03/14/18 08:30:00 PM,19.4981,20.39
28,03/14/18 08:45:00 PM,19.5052,20.39
29,03/14/18 09:00:00 PM,19.5024,20.40
30,03/14/18 09:15:00 PM,19.6313,20.45
31,03/14/18 09:30:00 PM,19.5567,20.43
32,03/14/18 09:45:00 PM,19.4795,20.45
33,03/14/18 10:00:00 PM,19.6169,20.48
34,03/14/18 10:15:00 PM,19.7219,20.48
35,03/14/18 10:30:00 PM,20.1770,20.43
36,03/14/18 10:45:00 PM,19.4767,20.40
37,03/14/18 11:00:00 PM,19.7579,20.32
38,03/14/18 11:15:00 PM,19.9738,20.30
39,03/14/18 11:30:00 PM,20.0993,20.31
40,03/14/18 11:45:00 PM,20.1521,20.31
41,03/15/18 12:00:00 AM,19.8099,20.23
42,03/15/18 12:15:00 AM,19.3741,20.12
43,03/15/18 12:30:00 AM,18.8129,20.02
44,03/15/18 12:45:00 AM,18.2639,19.90
45,03/15/18 01:00:00 AM,17.8404,19.80
46,03/15/18 01:15:00 AM,17.9660,19.85
47,03/15/18 01:30:00 AM,18.1248,19.83
48,03/15/18 01:45:00 AM,17.8917,19.82
49,03/15/18 02:00:00 AM,17.9674,19.80
50,03/15/18 02:15:00 AM,18.1207,19.85
51,03/15/18 02:30:00 AM,18.1943,19.85
52,03/15/18 02:45:00 AM,17.5572,19.73
53,03/15/18 03:00:00 AM,16.7624,19.52
54,03/15/18 03:15:00 AM,17.2606,19.60
55,03/15/18 03:30:00 AM,17.4212,19.63
56,03/15/18 03:45:00 AM,16.8447,19.52
57,03/15/18 04:00:00 AM,17.0836,19.59
58,03/15/18 04:15:00 AM,17.2937,19.62
59,03/15/18 04:30:00 AM,17.3202,19.60
60,03/15/18 04:45:00 AM,16.8840,19.51
61,03/15/18 05:00:00 AM,16.2586,19.07
62,03/15/18 05:15:00 AM,11.5314,16.59
63,03/15/18 05:30:00 AM,11.9094,16.86
64,03/15/18 05:45:00 AM,13.3914,17.54
65,03/15/18 06:00:00 AM,14.6489,18.12
66,03/15/18 06:15:00 AM,14.8888,18.14
67,03/15/18 06:30:00 AM,14.5339,18.05
68,03/15/18 06:45:00 AM,15.2027,18.27
69,03/15/18 07:00:00 AM,15.7089,18.30
70,03/15/18 07:15:00 AM,15.0038,18.00
71,03/15/18 07:30:00 AM,13.3268,16.96
72,03/15/18 07:45:00 AM,12.8640,16.48
73,03/15/18 08:00:00 AM,12.5295,16.12
74,03/15/18 08:15:00 AM,12.3571,16.05
75,03/15/18 08:30:00 AM,12.5864,16.27
76,03/15/18 08:45:00 AM,13.4479,16.85
77,03/15/18 09:00:00 AM,13.6382,16.99
78,03/15/18 09:15:00 AM,15.7354,17.80
79,03/15/18 09:30:00 AM,16.2175,18.16
