sample_number,date_time,pressure,date_time,pressure,temperature
1532,1/28/2018 11:45,766.78,1/28/2018 11:45,929.85,15.091
1533,1/28/2018 12:00,766.59,1/28/2018 12:00,929.73,15.091
1534,1/28/2018 12:15,766.19,1/28/2018 12:15,929.6,15.091
1535,1/28/2018 12:30,766.1,1/28/2018 12:30,929.48,15.091
1536,1/28/2018 12:45,765.86,1/28/2018 12:45,929.11,15.091
1537,1/28/2018 13:00,765.84,1/28/2018 13:00,928.9,15.187
1538,1/28/2018 13:15,765.81,1/28/2018 13:15,928.77,15.187
1539,1/28/2018 13:30,765.69,1/28/2018 13:30,928.52,15.187
1540,1/28/2018 13:45,765.53,1/28/2018 13:45,928.49,15.091
1541,1/28/2018 14:00,765.54,1/28/2018 14:00,928.37,15.091
1542,1/28/2018 14:15,765.4,1/28/2018 14:15,928.24,15.091
1543,1/28/2018 14:30,765.24,1/28/2018 14:30,928.12,15.091
1544,1/28/2018 14:45,765.03,1/28/2018 14:45,928.16,15.187
1545,1/28/2018 15:00,764.89,1/28/2018 15:00,928.16,15.187
1546,1/28/2018 15:15,764.82,1/28/2018 15:15,928.12,15.091
1547,1/28/2018 15:30,764.99,1/28/2018 15:30,927.99,15.091
1548,1/28/2018 15:45,764.84,1/28/2018 15:45,927.91,15.187
1549,1/28/2018 16:00,764.76,1/28/2018 16:00,927.91,15.187
1550,1/28/2018 16:15,764.64,1/28/2018 16:15,927.91,15.187
1551,1/28/2018 16:30,764.86,1/28/2018 16:30,927.91,15.187
1552,1/28/2018 16:45,764.87,1/28/2018 16:45,928.03,15.187
1553,1/28/2018 17:00,764.79,1/28/2018 17:00,927.87,15.091
1554,1/28/2018 17:15,764.63,1/28/2018 17:15,928.16,15.187
1555,1/28/2018 17:30,764.7,1/28/2018 17:30,928.28,15.187
1556,1/28/2018 17:45,764.54,1/28/2018 17:45,928.28,15.187
1557,1/28/2018 18:00,764.6,1/28/2018 18:00,928.28,15.187
1558,1/28/2018 18:15,764.68,1/28/2018 18:15,928.4,15.187
1559,1/28/2018 18:30,764.42,1/28/2018 18:30,928.28,15.187
1560,1/28/2018 18:45,764.75,1/28/2018 18:45,928.37,15.091
1561,1/28/2018 19:00,764.59,1/28/2018 19:00,928.37,15.091
1562,1/28/2018 19:15,764.54,1/28/2018 19:15,928.49,15.091
1563,1/28/2018 19:30,764.48,1/28/2018 19:30,928.4,15.187
1564,1/28/2018 19:45,764.59,1/28/2018 19:45,928.52,15.187
1565,1/28/2018 20:00,764.64,1/28/2018 20:00,928.52,15.187
1566,1/28/2018 20:15,764.94,1/28/2018 20:15,928.77,15.187
1567,1/28/2018 20:30,764.94,1/28/2018 20:30,928.86,15.091
1568,1/28/2018 20:45,765,1/28/2018 20:45,928.86,15.091
1569,1/28/2018 21:00,764.95,1/28/2018 21:00,928.73,15.091
1570,1/28/2018 21:15,765.01,1/28/2018 21:15,928.9,15.187
1571,1/28/2018 21:30,765.02,1/28/2018 21:30,928.9,15.187
1572,1/28/2018 21:45,764.96,1/28/2018 21:45,928.77,15.187
1573,1/28/2018 22:00,765.02,1/28/2018 22:00,929.03,15.187
1574,1/28/2018 22:15,764.96,1/28/2018 22:15,929.03,15.187
1575,1/28/2018 22:30,764.96,1/28/2018 22:30,929.03,15.187
1576,1/28/2018 22:45,764.9,1/28/2018 22:45,929.03,15.187
1577,1/28/2018 23:00,764.96,1/28/2018 23:00,929.03,15.187
1578,1/28/2018 23:15,765.02,1/28/2018 23:15,929.15,15.187
1579,1/28/2018 23:30,765.13,1/28/2018 23:30,929.15,15.187
1580,1/28/2018 23:45,765.19,1/28/2018 23:45,929.39,15.187
1581,1/29/2018 0:00,765.13,1/29/2018 0:00,929.15,15.187
1582,1/29/2018 0:15,765.19,1/29/2018 0:15,929.39,15.187
1583,1/29/2018 0:30,764.95,1/29/2018 0:30,929.15,15.187
1584,1/29/2018 0:45,764.95,1/29/2018 0:45,929.03,15.187
1585,1/29/2018 1:00,764.83,1/29/2018 1:00,929.03,15.187
1586,1/29/2018 1:15,764.83,1/29/2018 1:15,929.03,15.187
1587,1/29/2018 1:30,764.82,1/29/2018 1:30,929.03,15.187
1588,1/29/2018 1:45,764.7,1/29/2018 1:45,928.9,15.187
1589,1/29/2018 2:00,764.64,1/29/2018 2:00,928.77,15.187
1590,1/29/2018 2:15,764.46,1/29/2018 2:15,928.65,15.187
1591,1/29/2018 2:30,764.4,1/29/2018 2:30,928.4,15.187
1592,1/29/2018 2:45,764.1,1/29/2018 2:45,928.16,15.187
1593,1/29/2018 3:00,763.98,1/29/2018 3:00,928.16,15.187
1594,1/29/2018 3:15,763.74,1/29/2018 3:15,928.16,15.187
1595,1/29/2018 3:30,763.8,1/29/2018 3:30,927.91,15.187
1596,1/29/2018 3:45,763.62,1/29/2018 3:45,927.65,15.187
1597,1/29/2018 4:00,763.67,1/29/2018 4:00,927.78,15.187
1598,1/29/2018 4:15,763.61,1/29/2018 4:15,927.78,15.187
1599,1/29/2018 4:30,763.77,1/29/2018 4:30,927.91,15.187
1600,1/29/2018 4:45,763.83,1/29/2018 4:45,928.03,15.187
1601,1/29/2018 5:00,763.71,1/29/2018 5:00,927.91,15.187
1602,1/29/2018 5:15,763.59,1/29/2018 5:15,927.78,15.187
1603,1/29/2018 5:30,763.59,1/29/2018 5:30,927.78,15.187
1604,1/29/2018 5:45,763.59,1/29/2018 5:45,927.65,15.187
1605,1/29/2018 6:00,763.47,1/29/2018 6:00,927.65,15.187
1606,1/29/2018 6:15,763.59,1/29/2018 6:15,927.91,15.187
1607,1/29/2018 6:30,763.59,1/29/2018 6:30,927.78,15.187
1608,1/29/2018 6:45,763.71,1/29/2018 6:45,927.91,15.187
1609,1/29/2018 7:00,763.83,1/29/2018 7:00,928.03,15.187
1610,1/29/2018 7:15,763.71,1/29/2018 7:15,928.03,15.187
1611,1/29/2018 7:30,763.76,1/29/2018 7:30,928.03,15.187
1612,1/29/2018 7:45,763.94,1/29/2018 7:45,928.16,15.187
1613,1/29/2018 8:00,764.25,1/29/2018 8:00,928.28,15.187
1614,1/29/2018 8:15,764.5,1/29/2018 8:15,928.52,15.187
1615,1/29/2018 8:30,764.58,1/29/2018 8:30,928.52,15.187
1616,1/29/2018 8:45,764.78,1/29/2018 8:45,928.65,15.187
1617,1/29/2018 9:00,764.84,1/29/2018 9:00,928.52,15.187
1618,1/29/2018 9:15,764.95,1/29/2018 9:15,928.65,15.187
1619,1/29/2018 9:30,765.15,1/29/2018 9:30,928.77,15.187
1620,1/29/2018 9:45,765.09,1/29/2018 9:45,928.65,15.187
1621,1/29/2018 10:00,765.25,1/29/2018 10:00,928.65,15.187
1622,1/29/2018 10:15,765.12,1/29/2018 10:15,928.52,15.187
1623,1/29/2018 10:30,765.2,1/29/2018 10:30,928.52,15.187
1624,1/29/2018 10:45,765.13,1/29/2018 10:45,928.52,15.187
1625,1/29/2018 11:00,764.97,1/29/2018 11:00,928.03,15.187
1626,1/29/2018 11:15,764.79,1/29/2018 11:15,928.03,15.187
1627,1/29/2018 11:30,764.79,1/29/2018 11:30,927.91,15.187
1628,1/29/2018 11:45,764.6,1/29/2018 11:45,927.78,15.187
1629,1/29/2018 12:00,764.63,1/29/2018 12:00,927.65,15.187
1630,1/29/2018 12:15,764.34,1/29/2018 12:15,927.41,15.187
1631,1/29/2018 12:30,764.22,1/29/2018 12:30,927.29,15.187
1632,1/29/2018 12:45,764.07,1/29/2018 12:45,926.91,15.187
1633,1/29/2018 13:00,763.77,1/29/2018 13:00,926.79,15.187
1634,1/29/2018 13:15,763.57,1/29/2018 13:15,926.54,15.187
1635,1/29/2018 13:30,763.32,1/29/2018 13:30,926.42,15.187
1636,1/29/2018 13:45,763.12,1/29/2018 13:45,926.17,15.187
1637,1/29/2018 14:00,762.89,1/29/2018 14:00,926.04,15.187
1638,1/29/2018 14:15,762.99,1/29/2018 14:15,926.04,15.187
1639,1/29/2018 14:30,762.79,1/29/2018 14:30,925.79,15.187
1640,1/29/2018 14:45,762.45,1/29/2018 14:45,925.67,15.187
1641,1/29/2018 15:00,762.49,1/29/2018 15:00,925.92,15.187
1642,1/29/2018 15:15,762.63,1/29/2018 15:15,925.79,15.187
1643,1/29/2018 15:30,762.58,1/29/2018 15:30,925.79,15.187
1644,1/29/2018 15:45,762.8,1/29/2018 15:45,925.92,15.187
1645,1/29/2018 16:00,762.66,1/29/2018 16:00,925.92,15.187
1646,1/29/2018 16:15,762.66,1/29/2018 16:15,925.92,15.187
1647,1/29/2018 16:30,762.73,1/29/2018 16:30,925.92,15.187
1648,1/29/2018 16:45,762.73,1/29/2018 16:45,926.04,15.187
1649,1/29/2018 17:00,762.67,1/29/2018 17:00,926.17,15.187
1650,1/29/2018 17:15,762.73,1/29/2018 17:15,926.17,15.187
1651,1/29/2018 17:30,762.6,1/29/2018 17:30,925.92,15.187
1652,1/29/2018 17:45,762.48,1/29/2018 17:45,925.92,15.187
1653,1/29/2018 18:00,762.69,1/29/2018 18:00,926.17,15.187
1654,1/29/2018 18:15,762.65,1/29/2018 18:15,926.29,15.187
1655,1/29/2018 18:30,762.84,1/29/2018 18:30,926.42,15.187
1656,1/29/2018 18:45,762.88,1/29/2018 18:45,926.54,15.187
1657,1/29/2018 19:00,762.95,1/29/2018 19:00,926.54,15.187
1658,1/29/2018 19:15,762.96,1/29/2018 19:15,926.54,15.187
1659,1/29/2018 19:30,762.96,1/29/2018 19:30,926.66,15.187
1660,1/29/2018 19:45,763.02,1/29/2018 19:45,926.66,15.187
1661,1/29/2018 20:00,763.08,1/29/2018 20:00,926.79,15.187
1662,1/29/2018 20:15,763.04,1/29/2018 20:15,926.91,15.187
1663,1/29/2018 20:30,763.22,1/29/2018 20:30,926.91,15.187
1664,1/29/2018 20:45,763.17,1/29/2018 20:45,926.91,15.187
1665,1/29/2018 21:00,763.29,1/29/2018 21:00,927.04,15.187
1666,1/29/2018 21:15,763.29,1/29/2018 21:15,927.04,15.187
1667,1/29/2018 21:30,763.41,1/29/2018 21:30,926.91,15.187
1668,1/29/2018 21:45,763.29,1/29/2018 21:45,927.04,15.187
1669,1/29/2018 22:00,763.35,1/29/2018 22:00,927.04,15.187
1670,1/29/2018 22:15,763.3,1/29/2018 22:15,927.04,15.187
1671,1/29/2018 22:30,763.36,1/29/2018 22:30,927.16,15.187
1672,1/29/2018 22:45,763.24,1/29/2018 22:45,927.04,15.187
1673,1/29/2018 23:00,763.24,1/29/2018 23:00,926.91,15.187
1674,1/29/2018 23:15,763.19,1/29/2018 23:15,926.91,15.187
1675,1/29/2018 23:30,763.19,1/29/2018 23:30,926.91,15.187
1676,1/29/2018 23:45,763.13,1/29/2018 23:45,926.79,15.187
1677,1/30/2018 0:00,763.01,1/30/2018 0:00,926.66,15.187
1678,1/30/2018 0:15,762.89,1/30/2018 0:15,926.79,15.187
1679,1/30/2018 0:30,762.89,1/30/2018 0:30,926.66,15.187
1680,1/30/2018 0:45,762.66,1/30/2018 0:45,926.42,15.187
1681,1/30/2018 1:00,762.54,1/30/2018 1:00,926.29,15.187
1682,1/30/2018 1:15,762.48,1/30/2018 1:15,926.17,15.187
1683,1/30/2018 1:30,762.42,1/30/2018 1:30,926.17,15.187
1684,1/30/2018 1:45,762.24,1/30/2018 1:45,926.04,15.187
1685,1/30/2018 2:00,762.18,1/30/2018 2:00,926.04,15.187
1686,1/30/2018 2:15,762.18,1/30/2018 2:15,925.92,15.187
1687,1/30/2018 2:30,762.12,1/30/2018 2:30,925.79,15.187
1688,1/30/2018 2:45,761.89,1/30/2018 2:45,925.79,15.187
1689,1/30/2018 3:00,761.89,1/30/2018 3:00,925.67,15.187
1690,1/30/2018 3:15,761.89,1/30/2018 3:15,925.67,15.187
1691,1/30/2018 3:30,761.95,1/30/2018 3:30,925.67,15.187
1692,1/30/2018 3:45,761.83,1/30/2018 3:45,925.67,15.187
1693,1/30/2018 4:00,761.95,1/30/2018 4:00,925.67,15.187
1694,1/30/2018 4:15,761.77,1/30/2018 4:15,925.55,15.187
1695,1/30/2018 4:30,761.77,1/30/2018 4:30,925.55,15.187
1696,1/30/2018 4:45,761.89,1/30/2018 4:45,925.55,15.187
1697,1/30/2018 5:00,761.71,1/30/2018 5:00,925.67,15.187
1698,1/30/2018 5:15,761.95,1/30/2018 5:15,925.67,15.187
1699,1/30/2018 5:30,762.01,1/30/2018 5:30,925.79,15.187
1700,1/30/2018 5:45,762.07,1/30/2018 5:45,925.92,15.187
1701,1/30/2018 6:00,762.01,1/30/2018 6:00,925.79,15.187
1702,1/30/2018 6:15,762.06,1/30/2018 6:15,925.92,15.187
1703,1/30/2018 6:30,762.24,1/30/2018 6:30,925.92,15.187
1704,1/30/2018 6:45,762.24,1/30/2018 6:45,926.17,15.187
1705,1/30/2018 7:00,762.3,1/30/2018 7:00,926.17,15.187
1706,1/30/2018 7:15,762.36,1/30/2018 7:15,926.17,15.187
1707,1/30/2018 7:30,762.42,1/30/2018 7:30,926.29,15.187
1708,1/30/2018 7:45,762.48,1/30/2018 7:45,926.17,15.187
1709,1/30/2018 8:00,762.6,1/30/2018 8:00,926.45,15.282
1710,1/30/2018 8:15,762.48,1/30/2018 8:15,926.29,15.187
1711,1/30/2018 8:30,762.78,1/30/2018 8:30,926.42,15.187
1712,1/30/2018 8:45,762.95,1/30/2018 8:45,926.42,15.187
1713,1/30/2018 9:00,762.97,1/30/2018 9:00,926.42,15.187
1714,1/30/2018 9:15,763.23,1/30/2018 9:15,926.54,15.187
1715,1/30/2018 9:30,763.2,1/30/2018 9:30,926.58,15.282
1716,1/30/2018 9:45,763.2,1/30/2018 9:45,926.45,15.282
1717,1/30/2018 10:00,763.11,1/30/2018 10:00,926.45,15.282
1718,1/30/2018 10:15,763.29,1/30/2018 10:15,926.45,15.282
1719,1/30/2018 10:30,763.11,1/30/2018 10:30,926.33,15.282
1720,1/30/2018 10:45,763,1/30/2018 10:45,926.17,15.187
1721,1/30/2018 11:00,762.89,1/30/2018 11:00,926.17,15.187
1722,1/30/2018 11:15,762.73,1/30/2018 11:15,925.92,15.187
1723,1/30/2018 11:30,762.59,1/30/2018 11:30,925.79,15.187
1724,1/30/2018 11:45,762.37,1/30/2018 11:45,925.58,15.282
1725,1/30/2018 12:00,762.25,1/30/2018 12:00,925.46,15.282
1726,1/30/2018 12:15,762.18,1/30/2018 12:15,925.46,15.282
1727,1/30/2018 12:30,761.83,1/30/2018 12:30,925.21,15.282
1728,1/30/2018 12:45,762,1/30/2018 12:45,925.09,15.282
1729,1/30/2018 13:00,761.83,1/30/2018 13:00,924.96,15.282
1730,1/30/2018 13:15,761.76,1/30/2018 13:15,924.92,15.187
1731,1/30/2018 13:30,761.5,1/30/2018 13:30,924.71,15.282
1732,1/30/2018 13:45,761.43,1/30/2018 13:45,924.47,15.282
1733,1/30/2018 14:00,761.19,1/30/2018 14:00,924.35,15.282
1734,1/30/2018 14:15,761.02,1/30/2018 14:15,924.22,15.282
1735,1/30/2018 14:30,761.09,1/30/2018 14:30,923.93,15.187
1736,1/30/2018 14:45,761,1/30/2018 14:45,924.05,15.187
1737,1/30/2018 15:00,760.85,1/30/2018 15:00,923.97,15.282
1738,1/30/2018 15:15,760.99,1/30/2018 15:15,923.93,15.187
1739,1/30/2018 15:30,761.14,1/30/2018 15:30,924.09,15.282
1740,1/30/2018 15:45,760.84,1/30/2018 15:45,923.84,15.282
1741,1/30/2018 16:00,760.89,1/30/2018 16:00,923.84,15.282
1742,1/30/2018 16:15,760.84,1/30/2018 16:15,923.72,15.282
1743,1/30/2018 16:30,760.83,1/30/2018 16:30,923.72,15.282
1744,1/30/2018 16:45,760.6,1/30/2018 16:45,923.81,15.187
1745,1/30/2018 17:00,760.62,1/30/2018 17:00,923.56,15.187
1746,1/30/2018 17:15,760.5,1/30/2018 17:15,923.69,15.187
1747,1/30/2018 17:30,760.39,1/30/2018 17:30,923.6,15.282
1748,1/30/2018 17:45,760.41,1/30/2018 17:45,923.72,15.282
1749,1/30/2018 18:00,760.43,1/30/2018 18:00,923.72,15.282
1750,1/30/2018 18:15,760.47,1/30/2018 18:15,923.84,15.282
1751,1/30/2018 18:30,760.26,1/30/2018 18:30,923.56,15.187
1752,1/30/2018 18:45,760.33,1/30/2018 18:45,923.44,15.187
1753,1/30/2018 19:00,760.31,1/30/2018 19:00,923.56,15.187
1754,1/30/2018 19:15,760.26,1/30/2018 19:15,923.72,15.282
1755,1/30/2018 19:30,760.5,1/30/2018 19:30,923.84,15.282
1756,1/30/2018 19:45,760.63,1/30/2018 19:45,923.97,15.282
1757,1/30/2018 20:00,760.41,1/30/2018 20:00,923.84,15.282
1758,1/30/2018 20:15,760.76,1/30/2018 20:15,924.09,15.282
1759,1/30/2018 20:30,760.89,1/30/2018 20:30,924.35,15.282
1760,1/30/2018 20:45,760.95,1/30/2018 20:45,924.35,15.282
1761,1/30/2018 21:00,761.07,1/30/2018 21:00,924.59,15.282
1762,1/30/2018 21:15,760.95,1/30/2018 21:15,924.47,15.282
1763,1/30/2018 21:30,760.77,1/30/2018 21:30,924.22,15.282
1764,1/30/2018 21:45,760.65,1/30/2018 21:45,924.22,15.282
1765,1/30/2018 22:00,760.71,1/30/2018 22:00,924.22,15.282
1766,1/30/2018 22:15,760.59,1/30/2018 22:15,924.22,15.282
1767,1/30/2018 22:30,760.47,1/30/2018 22:30,924.09,15.282
1768,1/30/2018 22:45,760.65,1/30/2018 22:45,924.22,15.282
1769,1/30/2018 23:00,760.71,1/30/2018 23:00,924.22,15.282
1770,1/30/2018 23:15,760.71,1/30/2018 23:15,924.22,15.282
1771,1/30/2018 23:30,760.35,1/30/2018 23:30,923.84,15.282
1772,1/30/2018 23:45,760.23,1/30/2018 23:45,923.72,15.282
1773,1/31/2018 0:00,760.05,1/31/2018 0:00,923.72,15.282
1774,1/31/2018 0:15,759.99,1/31/2018 0:15,923.6,15.282
1775,1/31/2018 0:30,759.98,1/31/2018 0:30,923.6,15.282
1776,1/31/2018 0:45,759.92,1/31/2018 0:45,923.48,15.282
1777,1/31/2018 1:00,759.8,1/31/2018 1:00,923.48,15.282
1778,1/31/2018 1:15,759.74,1/31/2018 1:15,923.48,15.282
1779,1/31/2018 1:30,759.74,1/31/2018 1:30,923.35,15.282
1780,1/31/2018 1:45,759.8,1/31/2018 1:45,923.48,15.282
1781,1/31/2018 2:00,759.91,1/31/2018 2:00,923.6,15.282
1782,1/31/2018 2:15,759.85,1/31/2018 2:15,923.6,15.282
1783,1/31/2018 2:30,759.84,1/31/2018 2:30,923.48,15.282
1784,1/31/2018 2:45,759.71,1/31/2018 2:45,923.48,15.282
1785,1/31/2018 3:00,759.53,1/31/2018 3:00,923.48,15.282
1786,1/31/2018 3:15,759.59,1/31/2018 3:15,923.23,15.282
1787,1/31/2018 3:30,759.64,1/31/2018 3:30,923.35,15.282
1788,1/31/2018 3:45,759.58,1/31/2018 3:45,923.48,15.282
1789,1/31/2018 4:00,759.58,1/31/2018 4:00,923.35,15.282
1790,1/31/2018 4:15,759.68,1/31/2018 4:15,923.48,15.282
1791,1/31/2018 4:30,759.62,1/31/2018 4:30,923.35,15.282
1792,1/31/2018 4:45,759.61,1/31/2018 4:45,923.48,15.282
1793,1/31/2018 5:00,759.73,1/31/2018 5:00,923.48,15.282
1794,1/31/2018 5:15,759.73,1/31/2018 5:15,923.48,15.282
1795,1/31/2018 5:30,759.73,1/31/2018 5:30,923.6,15.282
1796,1/31/2018 5:45,759.78,1/31/2018 5:45,923.48,15.282
1797,1/31/2018 6:00,759.59,1/31/2018 6:00,923.48,15.282
1798,1/31/2018 6:15,759.65,1/31/2018 6:15,923.48,15.282
1799,1/31/2018 6:30,759.89,1/31/2018 6:30,923.6,15.282
1800,1/31/2018 6:45,759.89,1/31/2018 6:45,923.72,15.282
1801,1/31/2018 7:00,760,1/31/2018 7:00,923.97,15.282
1802,1/31/2018 7:15,760.24,1/31/2018 7:15,923.97,15.282
1803,1/31/2018 7:30,760.24,1/31/2018 7:30,924.09,15.282
1804,1/31/2018 7:45,760.26,1/31/2018 7:45,923.97,15.282
1805,1/31/2018 8:00,760.5,1/31/2018 8:00,924.35,15.282
1806,1/31/2018 8:15,760.64,1/31/2018 8:15,924.35,15.282
1807,1/31/2018 8:30,760.8,1/31/2018 8:30,924.35,15.282
1808,1/31/2018 8:45,760.82,1/31/2018 8:45,924.35,15.282
1809,1/31/2018 9:00,761.01,1/31/2018 9:00,924.35,15.282
1810,1/31/2018 9:15,760.95,1/31/2018 9:15,924.35,15.282
1811,1/31/2018 9:30,761.17,1/31/2018 9:30,924.35,15.282
1812,1/31/2018 9:45,761.25,1/31/2018 9:45,924.47,15.282
1813,1/31/2018 10:00,761.25,1/31/2018 10:00,924.35,15.282
1814,1/31/2018 10:15,761.34,1/31/2018 10:15,924.47,15.282
1815,1/31/2018 10:30,761.19,1/31/2018 10:30,924.22,15.282
1816,1/31/2018 10:45,761.11,1/31/2018 10:45,924.22,15.282
1817,1/31/2018 11:00,760.92,1/31/2018 11:00,923.72,15.282
1818,1/31/2018 11:15,760.96,1/31/2018 11:15,923.6,15.282
1819,1/31/2018 11:30,760.71,1/31/2018 11:30,923.48,15.282
1820,1/31/2018 11:45,760.71,1/31/2018 11:45,923.48,15.282
1821,1/31/2018 12:00,760.32,1/31/2018 12:00,923.23,15.282
1822,1/31/2018 12:15,759.98,1/31/2018 12:15,923.23,15.282
1823,1/31/2018 12:30,759.8,1/31/2018 12:30,759.77,16.618
,,,1/31/2018 12:45,759.83,18.996
